CustomerID,Age,Gender,Income,Tenure,ProductType,SupportCalls,ChurnStatus
CUST0983,31.0,0,64339.0,3.0,0,9.0,0
CUST0984,41.0,1,50757.0,7.0,0,9.0,0
CUST0985,19.0,0,128376.0,1.0,0,10.0,0
CUST0986,62.0,1,67399.0,6.0,0,1.0,0
CUST0987,43.0,0,71598.0,9.0,1,3.0,0
CUST0988,31.0,0,122605.0,3.0,0,5.0,0
CUST0989,69.0,0,,7.0,1,2.0,0
CUST0990,24.0,1,63231.0,6.0,0,14.0,0
CUST0991,,0,52909.0,,0,1.0,0
CUST0992,64.0,1,,3.0,0,1.0,0
CUST0993,40.0,0,101631.0,3.0,0,9.0,0
CUST0994,63.0,1,,4.0,0,200.0,0
CUST0995,60.0,0,114951.0,3.0,0,11.0,0
CUST0996,64.0,0,88767.0,9.0,0,3.0,0
CUST0997,62.0,0,56434.0,4.0,0,,0
CUST0998,35.0,1,26313.0,6.0,0,1.0,0
CUST0999,55.0,0,32847.0,8.0,0,14.0,0
CUST1000,52.0,1,75222.0,8.0,0,9.0,0
CUST1001,68.0,1,99702.0,,0,1.0,0
CUST1002,30.0,1,34930.0,5.0,1,12.0,0
CUST1003,42.0,1,28285.0,6.0,0,9.0,0
CUST1004,54.0,1,148637.0,7.0,1,14.0,0
CUST1005,45.0,0,60863.0,7.0,1,1.0,0
CUST1006,27.0,1,41704.0,4.0,0,3.0,0
CUST1007,56.0,1,43705.0,6.0,1,3.0,0
CUST1008,34.0,0,25555.0,7.0,0,1.0,0
CUST1009,56.0,1,46323.0,5.0,1,6.0,0
CUST1010,,0,95968.0,5.0,1,6.0,0
CUST1011,43.0,0,91922.0,2.0,0,,0
CUST1012,61.0,0,81483.0,7.0,0,10.0,0
CUST1013,42.0,0,,6.0,0,9.0,0
CUST1014,34.0,0,35619.0,1.0,0,9.0,1
CUST1015,30.0,0,97390.0,4.0,0,1.0,0
CUST1016,37.0,1,133500.0,3.0,0,10.0,0
CUST1017,42.0,0,139337.0,3.0,0,7.0,0
CUST1018,21.0,1,84274.0,7.0,0,,0
CUST1019,27.0,0,98173.0,4.0,1,13.0,0
CUST1020,20.0,1,,8.0,1,,0
CUST1021,,0,136266.0,9.0,0,6.0,0
CUST1022,62.0,1,51739.0,3.0,0,6.0,0
CUST1023,35.0,0,72708.0,5.0,0,10.0,0
CUST1024,64.0,1,78019.0,4.0,0,5.0,0
CUST1025,,0,101154.0,6.0,1,11.0,0
CUST1026,64.0,0,127097.0,4.0,0,3.0,0
CUST1027,39.0,1,32373.0,8.0,0,10.0,0
CUST1028,51.0,0,60281.0,3.0,1,7.0,0
CUST1029,64.0,0,45187.0,5.0,1,1.0,0
CUST1030,25.0,0,,1.0,0,6.0,0
CUST1031,57.0,1,122927.0,6.0,0,2.0,0
CUST1032,66.0,1,132113.0,5.0,0,13.0,0
CUST1033,61.0,1,109085.0,8.0,0,2.0,0
CUST1034,36.0,1,142996.0,9.0,1,13.0,0
CUST1035,59.0,0,64220.0,8.0,0,6.0,0
CUST1036,58.0,1,147755.0,8.0,0,11.0,0
CUST1037,54.0,0,32642.0,3.0,1,2.0,0
CUST1038,23.0,1,104971.0,4.0,1,,0
CUST1039,69.0,0,80556.0,4.0,1,,0
CUST1040,43.0,0,62440.0,5.0,0,4.0,0
CUST1041,51.0,0,63192.0,9.0,0,7.0,0
CUST1042,62.0,1,149257.0,9.0,0,13.0,0
CUST1043,23.0,1,29381.0,,0,12.0,1
CUST1044,54.0,1,125692.0,8.0,0,3.0,0
CUST1045,50.0,1,44558.0,1.0,0,6.0,1
CUST1046,39.0,1,55782.0,2.0,0,6.0,0
CUST1047,38.0,1,29782.0,7.0,1,1.0,0
CUST1048,23.0,1,116417.0,8.0,0,13.0,0
CUST1049,23.0,0,79712.0,1.0,1,7.0,0
CUST1050,65.0,1,134331.0,3.0,0,9.0,0
CUST1051,21.0,1,119945.0,7.0,1,11.0,0
CUST1052,47.0,1,44462.0,9.0,0,9.0,0
CUST1053,28.0,0,85030.0,8.0,1,14.0,0
CUST1054,47.0,0,93519.0,8.0,0,13.0,0
CUST1055,48.0,0,81411.0,9.0,0,8.0,0
CUST1056,41.0,0,82426.0,3.0,1,5.0,0
CUST1057,26.0,1,122469.0,8.0,0,13.0,0
CUST1058,18.0,0,71950.0,1.0,0,4.0,0
CUST1059,68.0,1,30981.0,8.0,1,1.0,0
CUST1060,48.0,1,85926.0,7.0,1,1.0,0
CUST1061,57.0,0,37730.0,8.0,0,8.0,0
CUST1062,54.0,0,100828.0,1.0,0,13.0,0
CUST1063,53.0,1,40089.0,6.0,0,3.0,0
CUST1064,41.0,0,29581.0,7.0,0,1.0,0
CUST1065,48.0,0,36907.0,5.0,1,10.0,0
CUST1066,23.0,1,30609.0,5.0,0,9.0,0
CUST1067,19.0,1,76153.0,7.0,0,11.0,0
CUST1068,,1,75539.0,3.0,1,2.0,0
CUST1069,45.0,1,69143.0,6.0,0,,0
CUST1070,28.0,1,47936.0,7.0,0,13.0,0
CUST1071,21.0,1,75182.0,1.0,0,10.0,0
CUST1072,32.0,1,133261.0,2.0,0,12.0,0
CUST1073,23.0,0,136259.0,4.0,0,,0
CUST1074,66.0,0,124524.0,8.0,0,10.0,0
CUST1075,47.0,0,120042.0,6.0,0,7.0,0
CUST1076,55.0,1,38163.0,1.0,0,12.0,1
CUST1077,68.0,0,84758.0,5.0,0,9.0,0
CUST1078,19.0,0,71057.0,7.0,0,1.0,0
CUST1079,32.0,0,37537.0,6.0,0,7.0,0
CUST1080,28.0,1,47419.0,9.0,0,13.0,0
CUST1081,25.0,0,67578.0,8.0,0,12.0,0
CUST1082,44.0,1,99991.0,4.0,0,1.0,0
CUST1083,68.0,1,146211.0,5.0,0,10.0,0
CUST1084,62.0,0,147762.0,7.0,0,1.0,0
CUST1085,61.0,0,99599.0,8.0,1,7.0,0
CUST1086,22.0,1,25834.0,5.0,0,6.0,0
CUST1087,23.0,0,57214.0,9.0,1,4.0,0
CUST1088,43.0,0,117934.0,,1,14.0,0
CUST1089,21.0,1,148798.0,4.0,0,12.0,0
CUST1090,36.0,0,125028.0,8.0,0,9.0,0
CUST1091,37.0,1,146286.0,1.0,1,1.0,0
CUST1092,50.0,0,27413.0,8.0,0,8.0,0
CUST1093,37.0,0,34505.0,5.0,1,4.0,0
CUST1094,66.0,1,145681.0,1.0,0,7.0,0
CUST1095,29.0,0,127802.0,4.0,0,12.0,0
CUST1096,64.0,0,31789.0,2.0,0,,1
CUST1097,,0,93104.0,4.0,0,,0
CUST1098,,0,132634.0,8.0,0,8.0,0
CUST1099,,0,139897.0,5.0,0,9.0,0
CUST1100,55.0,0,83408.0,1.0,1,6.0,0
CUST1101,54.0,0,67084.0,7.0,1,1.0,0
CUST1102,28.0,0,141908.0,1.0,0,2.0,0
CUST1103,53.0,1,139921.0,9.0,1,13.0,0
CUST1104,30.0,0,124096.0,,1,1.0,0
CUST1105,60.0,1,104731.0,3.0,1,4.0,0
CUST1106,20.0,0,137205.0,6.0,0,1.0,0
CUST1107,50.0,0,90131.0,6.0,1,4.0,0
CUST1108,23.0,0,89280.0,6.0,0,12.0,0
CUST1109,67.0,0,,1.0,0,8.0,1
CUST1110,27.0,0,142798.0,,1,1.0,0
CUST1111,22.0,1,141854.0,6.0,0,8.0,0
CUST1112,40.0,0,131830.0,,0,6.0,0
CUST1113,27.0,1,83703.0,1.0,1,6.0,0
CUST1114,61.0,1,106434.0,5.0,0,13.0,0
CUST1115,19.0,1,,3.0,1,4.0,0
CUST1116,30.0,0,46577.0,2.0,1,7.0,1
CUST1117,57.0,0,26214.0,8.0,0,6.0,0
CUST1118,19.0,0,111339.0,7.0,0,5.0,0
CUST1119,37.0,1,73114.0,7.0,1,1.0,0
CUST1120,18.0,1,114234.0,4.0,0,5.0,0
CUST1121,54.0,1,92886.0,9.0,1,13.0,0
CUST1122,26.0,1,148163.0,5.0,1,1.0,0
CUST1123,34.0,0,57980.0,2.0,0,1.0,0
CUST1124,26.0,1,92194.0,3.0,0,8.0,0
CUST1125,28.0,1,102806.0,4.0,1,12.0,0
CUST1126,32.0,1,137333.0,5.0,0,4.0,0
CUST1127,41.0,1,62792.0,,0,9.0,0
CUST1128,55.0,1,70807.0,7.0,1,200.0,0
CUST1129,,1,149297.0,5.0,1,3.0,0
CUST1130,,0,,5.0,0,11.0,0
CUST1131,48.0,0,30141.0,6.0,0,200.0,0
CUST1132,66.0,0,141482.0,7.0,0,7.0,0
CUST1133,22.0,0,129292.0,8.0,1,14.0,0
CUST1134,61.0,1,147984.0,9.0,1,4.0,0
CUST1135,67.0,0,38777.0,4.0,1,200.0,0
CUST1136,,0,63346.0,5.0,0,6.0,0
CUST1137,28.0,1,79703.0,5.0,1,2.0,0
CUST1138,26.0,0,119977.0,8.0,1,200.0,0
CUST1139,55.0,1,75395.0,9.0,0,7.0,0
CUST1140,29.0,1,53469.0,7.0,0,7.0,0
CUST1141,52.0,1,28845.0,5.0,1,2.0,0
CUST1142,52.0,0,138498.0,3.0,0,8.0,0
CUST1143,18.0,0,48290.0,1.0,0,13.0,1
CUST1144,57.0,0,141348.0,9.0,0,7.0,0
CUST1145,39.0,1,55699.0,5.0,0,1.0,0
CUST1146,46.0,1,69252.0,9.0,0,7.0,0
CUST1147,25.0,1,123682.0,,0,11.0,0
CUST1148,28.0,1,28293.0,5.0,1,10.0,0
CUST1149,58.0,0,143017.0,4.0,1,14.0,0
CUST1150,54.0,1,144496.0,2.0,1,3.0,0
CUST1151,31.0,0,134934.0,1.0,0,5.0,0
CUST1152,47.0,0,82089.0,8.0,1,13.0,0
CUST1153,52.0,1,136964.0,4.0,1,12.0,0
CUST1154,38.0,0,41608.0,5.0,0,9.0,0
CUST1155,54.0,1,91273.0,6.0,0,8.0,0
CUST1156,22.0,1,41619.0,8.0,0,4.0,0
CUST1157,36.0,1,103006.0,8.0,1,6.0,0
CUST1158,,0,140399.0,7.0,0,12.0,0
CUST1159,43.0,1,112908.0,4.0,1,14.0,0
CUST1160,21.0,0,106653.0,6.0,0,1.0,0
CUST1161,42.0,0,44591.0,,0,8.0,0
CUST1162,62.0,1,,7.0,1,13.0,0
CUST1163,59.0,0,119830.0,1.0,0,5.0,0
CUST1164,42.0,0,81325.0,5.0,0,10.0,0
CUST1165,35.0,1,140947.0,4.0,1,3.0,0
CUST1166,57.0,1,46630.0,7.0,1,5.0,0
CUST1167,25.0,0,130575.0,9.0,0,4.0,0
CUST1168,56.0,1,140436.0,5.0,0,2.0,0
CUST1169,57.0,0,37178.0,4.0,0,6.0,0
CUST1170,31.0,1,44935.0,9.0,1,2.0,0
CUST1171,49.0,1,72258.0,5.0,0,12.0,0
CUST1172,65.0,1,2000000.0,9.0,0,13.0,0
CUST1173,55.0,1,88722.0,8.0,0,14.0,0
CUST1174,,0,48027.0,4.0,1,12.0,0
CUST1175,40.0,1,121544.0,7.0,1,1.0,0
CUST1176,32.0,0,82853.0,5.0,1,13.0,0
CUST1177,50.0,0,137167.0,4.0,0,3.0,0
CUST1178,42.0,0,95608.0,5.0,1,6.0,0
CUST1179,34.0,0,97388.0,5.0,0,4.0,0
CUST1180,50.0,1,106818.0,8.0,0,13.0,0
CUST1181,64.0,1,101669.0,9.0,1,8.0,0
CUST1182,19.0,0,40111.0,6.0,0,9.0,0
CUST1183,31.0,1,57312.0,,0,14.0,0
CUST1184,57.0,0,49161.0,2.0,1,6.0,1
CUST1185,57.0,1,148003.0,3.0,0,11.0,0
CUST1186,68.0,0,134696.0,2.0,0,13.0,0
CUST1187,56.0,0,92313.0,5.0,0,8.0,0
CUST1188,68.0,0,75374.0,6.0,0,13.0,0
CUST1189,23.0,0,49014.0,5.0,1,8.0,0
CUST1190,23.0,0,105308.0,2.0,0,11.0,0
CUST1191,20.0,0,71389.0,5.0,1,1.0,0
CUST1192,24.0,0,135163.0,9.0,0,14.0,0
CUST1193,68.0,1,43161.0,4.0,0,1.0,0
CUST1194,25.0,1,1000000.0,2.0,0,10.0,0
CUST1195,59.0,1,,3.0,1,3.0,0
CUST1196,69.0,0,144547.0,3.0,0,3.0,0
CUST1197,32.0,1,132197.0,9.0,1,12.0,0
CUST1198,64.0,0,49502.0,4.0,0,1.0,0
CUST1199,46.0,0,60757.0,1.0,1,2.0,0
CUST1200,50.0,0,66111.0,1.0,1,2.0,0
CUST1201,69.0,0,,7.0,1,4.0,0
CUST1202,47.0,1,108245.0,7.0,1,,0
CUST1203,56.0,0,83645.0,2.0,0,8.0,0
CUST1204,44.0,0,138920.0,9.0,1,7.0,0
CUST1205,53.0,1,84055.0,9.0,0,7.0,0
CUST1206,46.0,1,144815.0,5.0,0,2.0,0
CUST1207,55.0,0,,3.0,0,1.0,0
CUST1208,50.0,0,53906.0,3.0,0,1.0,0
CUST1209,54.0,1,126026.0,3.0,0,11.0,0
CUST1210,46.0,0,95192.0,6.0,0,5.0,0
CUST1211,50.0,0,80011.0,4.0,0,,0
CUST1212,21.0,1,61901.0,8.0,0,9.0,0
CUST1213,39.0,0,116271.0,5.0,0,1.0,0
CUST1214,19.0,0,77021.0,1.0,1,13.0,0
CUST1215,27.0,0,54092.0,9.0,1,10.0,0
CUST1216,22.0,0,26242.0,1.0,1,5.0,1
CUST1217,27.0,1,131843.0,6.0,0,8.0,0
CUST1218,50.0,1,26831.0,1.0,0,10.0,1
CUST1219,55.0,1,75721.0,3.0,1,8.0,0
CUST1220,30.0,1,53511.0,5.0,1,12.0,0
CUST1221,48.0,1,101020.0,7.0,1,11.0,0
CUST1222,64.0,0,122003.0,8.0,0,14.0,0
CUST1223,53.0,0,47298.0,9.0,0,3.0,0
CUST1224,62.0,0,,6.0,1,6.0,0
CUST1225,41.0,0,31356.0,9.0,0,13.0,0
CUST1226,69.0,0,127062.0,8.0,0,10.0,0
CUST1227,32.0,1,129301.0,9.0,1,6.0,0
CUST1228,46.0,1,76507.0,4.0,1,3.0,0
CUST1229,25.0,0,149277.0,9.0,0,4.0,0
CUST1230,22.0,0,101508.0,7.0,0,,0
CUST1231,43.0,1,138672.0,5.0,1,8.0,0
CUST1232,64.0,0,127555.0,5.0,0,6.0,0
CUST1233,21.0,1,35683.0,1.0,1,6.0,1
CUST1234,29.0,0,48664.0,2.0,1,9.0,1
CUST1235,62.0,0,131741.0,3.0,1,6.0,0
CUST1236,19.0,0,145012.0,8.0,1,14.0,0
CUST1237,44.0,0,58172.0,6.0,0,8.0,0
CUST1238,48.0,0,108641.0,5.0,0,4.0,0
CUST1239,68.0,0,89340.0,1.0,0,5.0,0
CUST1240,68.0,0,,9.0,0,2.0,0
CUST1241,53.0,0,36017.0,2.0,0,1.0,0
CUST1242,53.0,0,61613.0,,0,10.0,0
CUST1243,43.0,1,113693.0,,1,11.0,0
CUST1244,,1,101920.0,3.0,0,1.0,0
CUST1245,,0,55348.0,2.0,0,7.0,0
CUST1246,22.0,1,41448.0,,0,12.0,0
CUST1247,37.0,1,34491.0,7.0,0,1.0,0
CUST1248,28.0,0,103648.0,8.0,0,9.0,0
CUST1249,,0,146070.0,3.0,0,6.0,0
CUST1250,57.0,0,121557.0,6.0,0,4.0,0
CUST1251,55.0,1,83759.0,6.0,1,12.0,0
CUST1252,23.0,1,69553.0,1.0,1,5.0,0
CUST1253,25.0,1,25968.0,6.0,1,7.0,0
CUST1254,40.0,1,25368.0,2.0,0,3.0,0
CUST1255,64.0,1,98960.0,3.0,0,5.0,0
CUST1256,43.0,1,60010.0,3.0,0,13.0,0
CUST1257,63.0,0,79154.0,8.0,0,10.0,0
CUST1258,60.0,0,60851.0,5.0,0,2.0,0
CUST1259,29.0,1,147761.0,4.0,0,6.0,0
CUST1260,43.0,1,50496.0,9.0,1,1.0,0
CUST1261,,0,148568.0,9.0,0,,0
CUST1262,57.0,1,55936.0,1.0,0,7.0,0
CUST1263,35.0,0,103858.0,2.0,0,12.0,0
CUST1264,42.0,1,92005.0,8.0,0,100.0,0
CUST1265,50.0,1,62493.0,5.0,1,11.0,0
CUST1266,64.0,1,,7.0,0,11.0,0
CUST1267,57.0,1,61390.0,1.0,0,7.0,0
CUST1268,60.0,0,35292.0,5.0,0,1.0,0
CUST1269,31.0,0,117377.0,3.0,0,2.0,0
CUST1270,61.0,0,53365.0,2.0,0,11.0,0
CUST1271,53.0,1,42207.0,2.0,1,5.0,1
CUST1272,65.0,0,126735.0,9.0,1,11.0,0
CUST1273,21.0,0,47912.0,4.0,1,8.0,0
CUST1274,22.0,0,1000000.0,4.0,0,11.0,0
CUST1275,54.0,1,127517.0,7.0,0,11.0,0
CUST1276,25.0,1,105771.0,2.0,0,,0
CUST1277,59.0,0,81572.0,3.0,1,100.0,0
CUST1278,66.0,0,132293.0,3.0,1,1.0,0
CUST1279,45.0,1,124083.0,,1,3.0,0
CUST1280,48.0,1,138655.0,3.0,0,13.0,0
CUST1281,26.0,1,134346.0,5.0,0,3.0,0
CUST1282,68.0,0,44276.0,3.0,0,9.0,0
CUST1283,46.0,1,122459.0,3.0,0,7.0,0
CUST1284,31.0,0,,8.0,0,7.0,0
CUST1285,57.0,0,117005.0,3.0,0,9.0,0
CUST1286,58.0,0,,5.0,1,5.0,0
CUST1287,39.0,0,60670.0,7.0,0,7.0,0
CUST1288,28.0,1,87147.0,7.0,0,8.0,0
CUST1289,40.0,0,123099.0,2.0,0,4.0,0
CUST1290,18.0,1,136695.0,3.0,0,1.0,0
CUST1291,63.0,0,61486.0,4.0,1,1.0,0
CUST1292,54.0,0,94681.0,7.0,0,1.0,0
CUST1293,38.0,1,59268.0,,0,1.0,0
CUST1294,43.0,0,132338.0,3.0,1,4.0,0
CUST1295,63.0,0,106335.0,7.0,0,6.0,0
CUST1296,53.0,1,51336.0,7.0,0,6.0,0
CUST1297,,0,28641.0,3.0,1,14.0,0
CUST1298,18.0,0,112132.0,1.0,1,3.0,0
CUST1299,,0,57959.0,3.0,0,12.0,0
CUST1300,57.0,1,2000000.0,5.0,0,3.0,0
CUST1301,32.0,1,71182.0,7.0,0,150.0,0
CUST1302,38.0,1,99123.0,4.0,1,13.0,0
CUST1303,64.0,0,81326.0,1.0,0,10.0,0
CUST1304,26.0,1,121895.0,6.0,1,14.0,0
CUST1305,26.0,0,46498.0,2.0,1,9.0,1
CUST1306,27.0,1,95198.0,3.0,1,150.0,0
CUST1307,69.0,0,127630.0,4.0,0,10.0,0
CUST1308,43.0,1,132369.0,6.0,0,1.0,0
CUST1309,58.0,1,52197.0,6.0,0,2.0,0
CUST1310,52.0,1,45719.0,7.0,1,7.0,0
CUST1311,69.0,1,,5.0,0,14.0,0
CUST1312,42.0,0,137549.0,7.0,0,1.0,0
CUST1313,43.0,0,1000000.0,2.0,0,3.0,0
CUST1314,28.0,0,84624.0,1.0,0,,0
CUST1315,55.0,0,106657.0,8.0,0,4.0,0
CUST1316,19.0,0,66964.0,1.0,0,1.0,0
CUST1317,24.0,0,55028.0,2.0,0,1.0,0
CUST1318,35.0,0,136030.0,6.0,0,5.0,0
CUST1319,44.0,0,79646.0,1.0,0,12.0,0
CUST1320,51.0,1,106187.0,3.0,1,12.0,0
CUST1321,44.0,0,,7.0,1,4.0,0
CUST1322,34.0,1,142399.0,8.0,0,2.0,0
CUST1323,60.0,0,81747.0,4.0,0,10.0,0
CUST1324,61.0,0,73922.0,3.0,1,10.0,0
CUST1325,68.0,1,31273.0,1.0,0,14.0,1
CUST1326,,1,96820.0,9.0,0,,0
CUST1327,42.0,0,116228.0,6.0,0,8.0,0
CUST1328,24.0,0,99353.0,6.0,0,2.0,0
CUST1329,69.0,1,119491.0,9.0,0,,0
CUST1330,23.0,0,117091.0,,1,,0
CUST1331,41.0,0,115190.0,6.0,1,8.0,0
CUST1332,50.0,0,75830.0,5.0,0,,0
CUST1333,66.0,0,131718.0,6.0,0,5.0,0
CUST1334,46.0,0,42127.0,8.0,0,2.0,0
CUST1335,60.0,1,140150.0,5.0,0,5.0,0
CUST1336,41.0,0,108488.0,2.0,0,4.0,0
CUST1337,43.0,0,36539.0,2.0,0,5.0,1
CUST1338,45.0,1,71761.0,5.0,1,150.0,0
CUST1339,67.0,1,71219.0,3.0,0,13.0,0
CUST1340,38.0,1,39692.0,3.0,1,6.0,0
CUST1341,66.0,0,108656.0,8.0,0,8.0,0
CUST1342,24.0,0,38334.0,7.0,0,11.0,0
CUST1343,34.0,0,53615.0,1.0,0,,0
CUST1344,37.0,0,32903.0,5.0,0,1.0,0
CUST1345,58.0,0,53527.0,9.0,1,2.0,0
CUST1346,66.0,1,40629.0,4.0,0,7.0,0
CUST1347,37.0,1,5000000.0,1.0,0,5.0,0
CUST1348,39.0,1,83008.0,8.0,0,12.0,0
CUST1349,45.0,1,108276.0,5.0,0,,0
CUST1350,57.0,0,124318.0,2.0,0,12.0,0
CUST1351,67.0,0,51708.0,1.0,0,9.0,0
CUST1352,24.0,1,35860.0,3.0,1,1.0,0
CUST1353,18.0,0,42438.0,9.0,1,2.0,0
CUST1354,49.0,0,,1.0,0,11.0,0
CUST1355,30.0,1,96545.0,4.0,0,1.0,0
CUST1356,47.0,1,45842.0,8.0,0,1.0,0
CUST1357,40.0,1,85213.0,8.0,0,6.0,0
CUST1358,68.0,1,67372.0,8.0,1,13.0,0
CUST1359,36.0,0,139316.0,8.0,1,2.0,0
CUST1360,49.0,1,123971.0,4.0,0,6.0,0
CUST1361,47.0,1,97339.0,8.0,0,11.0,0
CUST1362,46.0,0,66486.0,9.0,1,6.0,0
CUST1363,66.0,0,145279.0,7.0,1,7.0,0
CUST1364,62.0,1,82442.0,2.0,0,1.0,0
CUST1365,46.0,1,110990.0,,0,4.0,0
CUST1366,47.0,1,146670.0,8.0,0,9.0,0
CUST1367,33.0,1,,5.0,1,8.0,0
CUST1368,53.0,1,128903.0,3.0,0,11.0,0
CUST1369,36.0,0,28650.0,7.0,1,,0
CUST1370,35.0,1,70117.0,2.0,0,6.0,0
CUST1371,18.0,1,116244.0,3.0,0,1.0,0
CUST1372,31.0,0,133198.0,9.0,0,7.0,0
CUST1373,68.0,1,77772.0,4.0,1,2.0,0
CUST1374,64.0,1,28190.0,4.0,0,12.0,0
CUST1375,67.0,1,73113.0,3.0,1,3.0,0
CUST1376,19.0,0,33789.0,5.0,0,3.0,0
CUST1377,45.0,1,57125.0,3.0,1,14.0,0
CUST1378,66.0,0,123695.0,9.0,1,9.0,0
CUST1379,67.0,0,42459.0,3.0,0,13.0,0
CUST1380,47.0,1,60418.0,2.0,1,11.0,0
CUST1381,55.0,0,136904.0,5.0,0,7.0,0
CUST1382,68.0,1,72085.0,6.0,0,1.0,0
CUST1383,21.0,1,43768.0,1.0,0,7.0,1
CUST1384,18.0,0,74961.0,6.0,1,8.0,0
CUST1385,25.0,0,106099.0,3.0,1,8.0,0
CUST1386,46.0,0,147735.0,4.0,0,4.0,0
CUST1387,56.0,1,52885.0,6.0,1,3.0,0
CUST1388,20.0,1,112421.0,8.0,0,3.0,0
CUST1389,49.0,0,86082.0,9.0,1,8.0,0
CUST1390,27.0,1,31895.0,6.0,0,14.0,0
CUST1391,27.0,1,75311.0,6.0,0,7.0,0
CUST1392,36.0,1,114494.0,5.0,0,9.0,0
CUST1393,63.0,1,97051.0,9.0,0,14.0,0
CUST1394,51.0,0,96017.0,4.0,0,9.0,0
CUST1395,50.0,1,48932.0,6.0,0,11.0,0
CUST1396,40.0,0,46360.0,5.0,0,6.0,0
CUST1397,45.0,1,83404.0,0.0,1,11.0,0
CUST1398,49.0,0,137719.0,5.0,0,2.0,0
CUST1399,67.0,1,120082.0,,1,3.0,0
CUST1400,24.0,1,110468.0,9.0,0,14.0,0
CUST1401,46.0,1,63931.0,1.0,0,8.0,0
CUST1402,25.0,1,80823.0,5.0,0,13.0,0
CUST1403,,0,63032.0,7.0,1,12.0,0
CUST1404,20.0,0,140919.0,6.0,1,,0
CUST1405,41.0,0,106426.0,6.0,0,11.0,0
CUST1406,40.0,1,43807.0,7.0,0,11.0,0
CUST1407,25.0,1,36767.0,6.0,0,1.0,0
CUST1408,64.0,1,33071.0,5.0,0,2.0,0
CUST1409,54.0,0,78413.0,5.0,1,13.0,0
CUST1410,,0,51149.0,9.0,0,11.0,0
CUST1411,68.0,0,42749.0,8.0,0,9.0,0
CUST1412,50.0,1,126212.0,4.0,1,,0
CUST1413,45.0,0,95248.0,4.0,1,1.0,0
CUST1414,64.0,1,149514.0,5.0,0,12.0,0
CUST1415,25.0,0,116737.0,3.0,0,,0
CUST1416,51.0,0,135494.0,8.0,0,7.0,0
CUST1417,52.0,0,143571.0,7.0,0,,0
CUST1418,49.0,0,110435.0,5.0,0,11.0,0
CUST1419,41.0,1,44787.0,3.0,1,11.0,0
CUST1420,29.0,0,45982.0,,1,11.0,0
CUST1421,49.0,1,144696.0,3.0,0,12.0,0
CUST1422,63.0,0,47606.0,5.0,0,5.0,0
CUST1423,60.0,1,35150.0,1.0,0,5.0,1
CUST1424,33.0,0,110929.0,6.0,0,150.0,0
CUST1425,21.0,0,142423.0,4.0,0,10.0,0
CUST1426,69.0,0,127795.0,4.0,0,6.0,0
CUST1427,54.0,0,137223.0,8.0,0,7.0,0
CUST1428,38.0,0,71936.0,2.0,0,1.0,0
CUST1429,31.0,0,118286.0,4.0,0,1.0,0
CUST1430,48.0,0,33593.0,2.0,0,5.0,1
CUST1431,65.0,0,44756.0,1.0,0,5.0,1
CUST1432,,1,107143.0,3.0,0,5.0,0
CUST1433,24.0,0,62381.0,8.0,0,13.0,0
CUST1434,27.0,0,146465.0,6.0,0,4.0,0
CUST1435,24.0,0,5000000.0,7.0,0,3.0,0
CUST1436,50.0,1,53074.0,,1,13.0,0
CUST1437,40.0,1,45595.0,6.0,0,3.0,0
CUST1438,38.0,0,69194.0,8.0,0,9.0,0
CUST1439,36.0,1,74377.0,8.0,0,14.0,0
CUST1440,65.0,0,51853.0,4.0,0,6.0,0
CUST1441,36.0,1,98719.0,6.0,1,6.0,0
CUST1442,53.0,1,45661.0,5.0,1,1.0,0
CUST1443,46.0,0,79407.0,9.0,0,12.0,0
CUST1444,35.0,0,143724.0,8.0,0,6.0,0
CUST1445,19.0,0,131705.0,2.0,0,1.0,0
CUST1446,18.0,0,61495.0,7.0,0,3.0,0
CUST1447,64.0,1,38703.0,7.0,0,14.0,0
CUST1448,22.0,0,78080.0,1.0,0,1.0,0
CUST1449,37.0,1,55815.0,1.0,0,4.0,0
CUST1450,28.0,0,54565.0,4.0,0,1.0,0
CUST1451,59.0,0,88321.0,5.0,1,3.0,0
CUST1452,19.0,1,142491.0,4.0,0,12.0,0
CUST1453,20.0,0,83453.0,7.0,0,8.0,0
CUST1454,40.0,0,113478.0,3.0,0,12.0,0
CUST1455,29.0,1,133522.0,,0,11.0,0
CUST1456,37.0,0,58161.0,8.0,1,7.0,0
CUST1457,,1,80991.0,6.0,0,5.0,0
CUST1458,54.0,1,139296.0,6.0,1,14.0,0
CUST1459,,0,,8.0,0,7.0,0
CUST1460,47.0,0,34716.0,8.0,1,4.0,0
CUST1461,26.0,0,,,1,6.0,0
CUST1462,51.0,0,58349.0,6.0,0,7.0,0
CUST1463,61.0,0,72098.0,6.0,0,6.0,0
CUST1464,,0,133435.0,6.0,1,13.0,0
CUST1465,69.0,1,25132.0,8.0,0,3.0,0
CUST1466,,1,76990.0,1.0,0,4.0,0
CUST1467,61.0,1,141309.0,5.0,0,,0
CUST1468,41.0,1,93921.0,3.0,0,13.0,0
CUST1469,34.0,0,61538.0,8.0,0,100.0,0
CUST1470,27.0,1,125572.0,6.0,0,,0
CUST1471,47.0,1,126803.0,2.0,0,13.0,0
CUST1472,63.0,1,133210.0,7.0,0,13.0,0
CUST1473,40.0,0,32213.0,7.0,1,11.0,0
CUST1474,49.0,0,1000000.0,5.0,0,100.0,0
